Position	beta	iHS	nSL	XP-EHH	DDAF	Noise1	Noise2	Noise3
500000.0	-0.439486	-998	-998	-998	1.42732698086	1.4594135715600003	7.29006798463	16.8313463094
500000.0	-0.075163	3.62583	-998	2.12351	-998	-0.09527089782439999	7.0784492107500006	-998
500000.0	-998	-998	2.9052700000000002	2.22445	1.6625409824500001	-0.40936303950999997	2.5507393880099998	-998
500000.0	-0.152254	-998	-998	1.16086	1.41215188398	0.9551691935150001	-3.50166437627	-998
500000.0	-998	4.40411	-998	-998	1.56390285275	0.25578381160999997	0.7231967464489999	12.3723199796
500000.0	-998	4.26058	1.8138900000000002	-998	1.58666549806	-998	-1.02315459369	3.6702299796499998
500000.0	-0.029289	-998	-998	0.9867319999999999	-998	1.48437028151	-2.42156074126	10.6358642061
500000.0	1.168748	-998	2.7747900000000003	1.59574	1.67771607932	-0.867345287147	-998	0.367381978245
500000.0	1.208789	3.7160300000000004	-998	1.3999	1.63977833713	-998	-998	8.90098883367
500000.0	-0.589661	-998	2.9316	3.38895	-998	0.653688095219	-998	6.57713295609
500000.0	0.0	-998	-998	-998	1.6246032402500001	-1.7817732490599998	-1.1484690255399999	-40.5206251934
500000.0	-998	-998	2.75481	2.08985	1.76876666058	-998	0.63694887036	-3.03487200862
500000.0	-0.133519	-998	3.00894	-998	1.56390285275	1.1988363997799998	-0.892194538028	-998
500000.0	-998	5.55706	2.1098	-998	-998	-0.591886207416	1.6393324509600002	8.66887738648
500000.0	0.0	4.39865	-998	-998	1.61701569182	-0.47806626662600005	-998	6.106186929400001
500000.0	-0.167946	3.18899	1.2917399999999999	-998	1.73082891839	-1.4409767672999998	-998	-6.841401626980001
500000.0	-0.239848	4.10122	-998	0.981039	-998	0.159912498362	1.6113273323	-998
500000.0	-998	-998	1.79594	1.03672	1.4728522714899999	0.285709243555	2.0385003021	-998
500000.0	0.0	4.9991699999999994	3.48296	-998	-998	0.41125424574	3.35426568932	-998
500000.0	0.362288	5.483230000000001	-998	1.75635	-998	-0.19172286197799998	-3.6366692041400004	-11.367709297000001
500000.0	0.872801	3.4407099999999997	-998	1.8229400000000002	1.6321907886899998	-0.195654187741	0.238289996126	-998
500000.0	0.0	-998	1.28881	-998	1.63977833713	-0.831941009459	-0.619880319938	9.70167790099
500000.0	1.189849	-998	2.29034	-998	-998	0.252264998442	-1.49860968701	12.984436414100001
500000.0	-998	3.13992	1.73806	2.19575	-998	0.419817705487	-5.373989605669999	-24.459238464000002
500000.0	-998	3.15279	1.37804	2.2082	-998	-998	4.455449925430001	11.3542782908
500000.0	-0.136285	-998	1.76962	2.51002	-998	-1.32459978564	-998	0.824393861982
500000.0	0.0	4.94155	2.76009	2.58453	1.4349145293	0.667218243933	-998	-998
500000.0	-0.294777	4.752269999999999	-998	-998	1.5487277558700001	-998	3.37568250427	-11.229015784400001
500000.0	-998	4.73182	2.12469	1.4732399999999999	1.6321907886899998	1.51524628395	-998	-998
500000.0	-998	3.3277099999999997	0.812476	2.01329	1.6928911762	-998	0.559559537383	-998
500000.0	0.054799	4.56424	2.19723	2.23818	1.73841646683	-1.0938197259	-998	-998
500000.0	0.35349899999999995	-998	1.56361	1.20797	-998	-998	-0.727714232167	-14.631438409200001
500000.0	-0.135178	4.52019	2.1886400000000004	2.8399099999999997	1.60942814338	-0.22333657398499998	-998	-998
500000.0	0.0	-998	-998	-998	1.56390285275	-0.7478807913459999	-3.4447689717800003	16.145673051
500000.0	-0.27063000000000004	4.14027	-998	2.6844900000000003	-998	-1.0934567711299998	-7.17999906778	1.7676923662200001
500000.0	0.328529	-998	1.4468	1.86346	-998	-0.898928267161	-998	7.6809748213499995
500000.0	-0.09586599999999999	4.68631	-998	1.09946	-998	-0.521331960034	-0.609903995427	-3.9416985795899997
500000.0	0.971295	2.75644	-998	-998	1.5183775621200002	-1.07848527908	-998	3.1149349704400002
500000.0	0.382458	-998	2.54422	-998	1.54114020743	1.57184017312	-0.062047847728399996	-998
500000.0	-0.795136	-998	3.24154	1.45868	1.67771607932	0.8907334007269999	-998	-998
500000.0	0.0	3.7991099999999998	1.1401700000000001	1.47222	-998	-998	-998	20.0051298021
500000.0	-0.0135	3.50331	-998	-998	1.6928911762	0.222062466956	0.030017180070700002	-998
500000.0	-0.579512	4.15115	2.72653	1.06395	-998	-998	-998	21.9142778314
500000.0	0.0	4.59296	2.6656	-998	1.61701569182	-998	-2.34143465143	-998
500000.0	0.090802	3.4741699999999995	-998	1.91057	-998	2.35939109435	-998	-7.458374288350001
500000.0	-0.128126	5.7186699999999995	3.8103300000000004	0.858611	1.07071220426	-998	-998	-8.25076308577
500000.0	0.364151	-998	2.90623	-998	1.54114020743	0.0265220488228	-1.5862287229299998	-998
500000.0	-0.149303	4.0770599999999995	-998	-998	1.6928911762	-2.16439312958	-2.70434181552	-998
500000.0	-0.141104	6.10008	3.0847900000000004	2.28586	-998	1.17376191041	-998	-998
500000.0	0.0	4.8832	1.5743	2.781	-998	-998	0.32668957693100004	-998
500000.0	0.0	3.8609	-998	-998	-998	0.309909165571	0.465333032684	15.0116072841
500000.0	1.407432	3.87931	-998	0.808016	1.5032024652399998	1.0439690082	-998	2.98818670736
500000.0	0.0	-998	2.50296	0.819635	1.71565382151	-0.45427017519900004	-998	-998
500000.0	-0.13388599999999998	4.76989	-998	-998	1.6321907886899998	1.18621437172	-998	21.2201659929
500000.0	-0.15098	5.08295	2.63483	-998	1.73841646683	-998	2.7178688067000003	-998
500000.0	-0.739136	3.9611099999999997	1.7253599999999998	1.81276	1.6473658855700002	-998	-998	-6.071733427459999
500000.0	-0.44667799999999996	3.5446	-998	2.74268	1.80670440277	-998	-998	10.5986660625
500000.0	-0.228804	3.5389199999999996	1.7398799999999999	0.101814	1.7763542090200002	-998	-998	-998
500000.0	0.0	4.78691	-998	0.2664	-998	0.730646115018	5.67576240375	-998
500000.0	0.0	-998	3.15207	-998	1.5183775621200002	-998	6.56361103022	-23.237198634200002
500000.0	-0.35041500000000003	3.64702	-998	-998	1.56390285275	-998	0.26675648033599997	7.382004054049999
500000.0	1.9639380000000002	-998	2.63322	1.4468299999999998	1.6625409824500001	1.2915623929	-5.3225352754	-998
500000.0	-0.502854	3.4037800000000002	1.03462	2.1800599999999997	1.40456433554	-0.512989937707	-998	-998
500000.0	-998	3.8210800000000003	-998	-998	1.6625409824500001	-1.2544585908299999	-1.55322803317	30.2102807119
500000.0	-0.298265	5.07825	-998	2.78478	1.73082891839	-998	-3.4206344102099995	33.844438941
500000.0	-998	4.02237	2.44421	2.18986	1.45767717461	0.539242647893	-998	-998
500000.0	-998	3.8315699999999997	-998	1.8778700000000002	1.5259651105599998	-0.663478079263	-998	8.472090401900001
500000.0	-998	4.527480000000001	2.805	-998	1.63977833713	0.382317818083	-3.7968148529000003	-998
500000.0	0.768853	4.03255	2.2596	2.16547	-998	-998	-998	-19.773825612
500000.0	-998	3.72868	0.8191390000000001	-998	-998	0.655614918121	5.66442536136	-16.6817129925
500000.0	0.540623	-998	3.00717	2.41047	1.67771607932	-998	-998	-3.97672966929
500000.0	0.0	-998	-998	0.8675700000000001	1.5183775621200002	0.82447317995	-1.5635512253400001	-998
500000.0	-0.087719	4.896780000000001	2.37394	-998	1.5942530465	-998	-3.26341435592	-998
500000.0	-998	3.47643	1.3841299999999999	-998	1.55631530431	0.588389911764	-1.63848485982	-30.061938697
500000.0	1.175671	4.2827	-998	2.53685	1.6473658855700002	-998	-0.464770908674	3.92470938074
500000.0	0.437615	3.68431	2.4521900000000003	-998	1.6018405949399999	-0.8838890581540001	-998	9.38368294901
500000.0	0.948031	-998	1.61845	1.06679	-998	-1.12859099051	-998	4.9845088399
500000.0	-998	5.05481	2.6419099999999998	1.79309	1.6625409824500001	0.085781014734	1.47552936437	-998
500000.0	-0.091632	4.5212699999999995	2.48622	1.3630200000000001	1.57907794962	-998	-998	-998
500000.0	-998	5.1853	-998	-998	1.48043981993	-0.9782719004880001	2.39609316605	3.82401109458
500000.0	2.805946	3.4177400000000002	-998	1.6023	-998	-0.156559172887	-998	8.828210179289998
500000.0	-998	-998	3.1736	2.00454	1.6473658855700002	0.6358332737569999	-998	-8.697509156
500000.0	-0.196432	3.5539300000000003	2.49523	-0.534049	-998	-0.230870103083	-998	-9.349813031930001
500000.0	-0.455574	4.56625	1.96137	-998	1.44250207774	-0.640901839036	2.36103427273	-998
500000.0	0.11189500000000001	-998	1.67492	1.12846	1.61701569182	0.88546483357	6.081767370680001	-998
500000.0	1.057668	4.338769999999999	2.05206	-998	-998	-0.892677838822	1.36433192735	12.4868928501
500000.0	-0.257652	4.22755	1.6658400000000002	2.19788	-998	1.4179482131999999	-998	-23.2327780973
500000.0	2.007175	-998	1.01314	-998	1.63977833713	-0.18249617800700002	-4.68034549635	-15.947405856500001
500000.0	-0.728958	5.21454	3.03016	2.41946	-998	0.8899008239299999	-998	8.62751755759
500000.0	-0.279917	3.43981	1.60805	1.07155	-998	-998	-998	5.42036108125
500000.0	1.347715	3.12851	1.1892	-998	1.60942814338	-0.421283266721	-998	-16.4336432453
500000.0	0.0	5.40982	-998	-998	1.6246032402500001	2.60715302164	-998	-1.52475218855
500000.0	-998	4.778969999999999	-998	0.44486899999999996	-998	-2.36991550125	-1.81854592093	11.957003453599999
500000.0	0.6341600000000001	-998	-998	1.73322	1.55631530431	-998	6.009065682339999	16.3613607212
500000.0	-0.30402199999999996	-998	1.18414	1.85152	-998	-0.903717438624	-3.4489441828300005	-998
500000.0	-0.302797	3.9911300000000005	2.01506	1.2766600000000001	-998	-2.42949651481	-2.6633483560799998	-998
500000.0	-998	4.34164	1.74311	1.73948	1.68530362776	-998	5.02250146764	2.20073412938
500000.0	-0.44751599999999997	3.79699	1.0829	2.27913	1.48043981993	-998	-998	-23.794532319
500000.0	-998	5.18072	-998	-998	1.7763542090200002	-0.372742038018	5.6853514908500005	8.33953211545
500000.0	1.231079	-998	2.22973	0.334742	-998	-998	-4.08746080538	7.154114550239999
500000.0	0.8525370000000001	-998	-998	2.02133	1.57149040119	1.09713262733	7.941795182330001	-4.30974703689
500000.0	2.6065549999999997	-998	-998	-998	1.6928911762	0.658876204207	2.59639640833	-17.8405992171
500000.0	0.080135	3.1080400000000004	-998	1.14295	1.6018405949399999	-998	5.022993757669999	-998
500000.0	0.0	3.86366	1.23015	-998	1.5335526590000002	-1.2046989475299998	-998	-998
500000.0	-0.309813	5.12282	2.21117	1.9180400000000002	-998	-0.577699587137	-998	-998
500000.0	1.2235200000000002	2.8691299999999997	1.32145	-998	1.58666549806	-998	2.25900588996	-998
500000.0	-998	4.8661	1.9212900000000002	-998	1.6321907886899998	-998	0.95435781239	-17.581756364500002
500000.0	0.0	-998	1.66445	2.4547	1.5335526590000002	1.8023773551900002	-998	-998
500000.0	-998	-998	-998	1.47348	1.4956149168000001	1.32933743876	2.1221246043799997	14.6142227171
500000.0	0.0	-998	2.50457	1.9202299999999999	1.54114020743	-998	-998	2.44015176466
500000.0	0.616917	-998	-998	1.87832	-998	-1.17576242413	1.1762214284999999	2.08090093303
500000.0	-998	2.03828	0.212484	1.9955900000000002	-998	-998	5.46272611579	-46.028417661499994
500000.0	-998	4.48982	-998	-998	1.57907794962	-1.10964491648	0.30034319323	19.1861573228
500000.0	-998	4.8339	3.1612	-0.892339	-998	-998	-6.81730703582	1.4879063058700002
500000.0	-0.14718599999999998	-998	-998	1.61976	1.6246032402500001	1.1835635727399998	12.8343905375	-998
500000.0	0.6977369999999999	4.8677	3.13329	0.901684	1.5183775621200002	-998	-9.11442265854	-998
500000.0	0.0	3.9580699999999998	1.7826400000000002	1.69737	-998	-0.633637677249	-998	-998
500000.0	-0.142768	-998	2.21628	-998	1.68530362776	-0.540117258537	5.42464429181	9.94271960141
500000.0	-998	-998	2.42908	1.60146	1.6246032402500001	2.43075565032	-1.23271915201	6.61849317171
500000.0	0.015062	5.81461	3.5379400000000003	-998	1.73841646683	1.00871660365	-998	-998
500000.0	1.459692	5.34708	-998	2.08914	1.6549534340099998	0.15362153556299998	-998	-36.6650297872
500000.0	-998	-998	2.66125	1.9571900000000002	1.5942530465	0.123284913249	-1.3337462651899998	7.625689989910001
500000.0	-0.151593	-998	1.05703	2.32176	-998	2.50418642557	4.93207844668	-7.3152324561
500000.0	-0.140229	5.76746	3.04976	2.89909	-998	-998	-998	17.3232893661
500000.0	1.519491	3.71719	1.83483	-998	1.6018405949399999	-998	-998	-21.435484529300002
500000.0	-0.589479	4.4622	-998	2.62554	-998	-0.062210044977699996	-0.677802694443	0.810368904137
500000.0	-998	5.49426	2.92026	2.66033	1.70047872464	-998	0.741615981811	3.8841387284199995
500000.0	-0.011886	-998	-998	1.53754	1.5259651105599998	0.8284528291490001	-3.42124383598	28.753303375399998
500000.0	0.0	3.7067	2.94107	-0.557275	-998	-0.35181853452699996	-998	-11.7303249006
500000.0	-0.188096	5.36005	-998	1.40523	-998	-998	-0.273416439008	5.88465080863
500000.0	1.0986360000000002	4.48361	-998	1.6115	1.5183775621200002	-0.69319758083	-998	21.9451363299
500000.0	-0.082118	-998	3.09972	2.7027900000000002	-998	-0.186631139547	-3.70861277542	-998
500000.0	-998	5.12796	-998	0.685929	1.5183775621200002	-1.04440158819	1.07766560266	-998
500000.0	0.22888699999999998	-998	1.88917	-998	1.6928911762	0.9947296777399999	-4.948199536830001	0.122779463457
500000.0	-0.29557100000000003	-998	-998	1.8776700000000002	1.71565382151	1.05836046957	-998	1.03666566355
500000.0	0.0	-998	-998	-0.0927877	1.4956149168000001	1.5505448108700002	0.6908968967560001	5.00150272672
500000.0	-998	4.60668	1.8513099999999998	2.25197	-998	-998	3.21083037948	-5.64232241711
500000.0	1.4003860000000001	4.9549199999999995	-998	2.3006	-998	-998	1.60369578898	19.1037083184
500000.0	1.171383	-998	3.31356	1.00032	1.57907794962	-0.570844979419	-998	4.542891873069999
500000.0	-998	4.0623	1.8499700000000001	2.86899	1.56390285275	0.343698586087	-998	-1.1167511389799998
500000.0	-998	-998	-998	2.10075	1.48802736837	0.914308629339	1.74078633597	4.13487579798
500000.0	3.735035	-998	2.4812	2.32125	1.5487277558700001	-998	0.18703616881299998	-998
500000.0	-0.27314499999999997	-998	2.13342	-998	1.6246032402500001	-1.5020378613799998	-998	-41.7482832511
500000.0	0.766367	-998	2.72968	-998	1.48043981993	0.538512674369	-998	24.854984192
500000.0	-0.045467	-998	1.54262	1.3254700000000001	-998	-0.12364678809	-998	17.3952630166
500000.0	0.0	4.007219999999999	0.773668	2.54849	1.4956149168000001	-998	6.30338903125	-998
500000.0	-998	-998	1.95242	-998	1.40456433554	-0.027251265356200004	2.75522263861	-10.9790736483
500000.0	-0.29899699999999996	5.54176	-998	2.47927	1.4349145293	-0.385901092506	-998	-998
500000.0	0.546088	4.3168	-998	-998	1.18452543083	0.464905069903	-998	-9.82250761628
500000.0	-998	-998	2.4549	0.6559229999999999	1.46526472305	0.458471467486	-2.29704079968	-9.258909935830001
500000.0	-0.300794	-998	1.5558299999999998	2.10968	1.63977833713	-0.684141462316	0.107814109712	-998
500000.0	1.2132969999999998	4.92483	1.8930099999999999	-998	1.5942530465	-2.3367648507900003	-998	-998
500000.0	-998	4.97029	3.0200299999999998	0.243364	1.20728807615	1.10394236347	4.588086892290001	-998
500000.0	-0.254148	5.4808	2.60648	1.7468599999999999	-998	1.49199610537	-998	-2.0254498656599997
500000.0	-0.456646	3.47928	1.9240700000000002	1.4130200000000002	-998	-998	3.0404744698500004	-998
500000.0	0.0	-998	2.27852	3.79651	1.70047872464	-998	-4.51484429949	-998
500000.0	0.723409	4.1974599999999995	1.22033	-998	1.56390285275	0.6572123747909999	-998	-998
500000.0	-998	4.85455	1.67042	2.31733	-998	-0.0428771919128	1.6047320526	-998
500000.0	-0.167578	-998	-998	3.11603	1.5942530465	-998	6.55415127093	5.49772297916
500000.0	-998	-998	1.75847	1.86742	1.5335526590000002	-0.900320528415	-998	14.0526559927
500000.0	-0.09715399999999999	-998	2.05334	0.183443	-998	-998	4.79657978648	-11.6186573259
500000.0	-0.205102	4.79315	2.13573	2.6059200000000002	-998	-998	-998	-13.5673347655
500000.0	0.0	3.17825	-998	-998	1.0782997527	0.08946954349	2.83687758493	-6.35617427366
500000.0	0.875166	5.60467	-998	4.134440000000001	-998	-998	4.11450311815	2.4397507339099995
500000.0	-998	-998	1.78814	3.6577699999999997	1.63977833713	-0.6816858493019999	14.2641965133	-23.640076403200002
500000.0	-0.14818800000000001	3.71538	-998	0.758588	-998	-998	-0.160596228044	-11.7760885135
500000.0	-998	4.609030000000001	1.89802	-998	-998	0.49090794877800004	5.19032023055	-12.043182073299999
500000.0	-0.07349800000000001	3.54282	1.92772	-1.18307	0.8430857511130001	-0.609103127628	-998	-998
500000.0	3.8362760000000002	-998	2.2501700000000002	2.5705400000000003	1.3893892386700002	0.424747727393	5.060421745169999	-998
500000.0	-0.37657199999999996	6.17914	-998	-998	1.67771607932	-998	0.8710684367209999	-2.50760352073
500000.0	-0.389544	-998	2.06492	2.98219	1.4956149168000001	-0.173877970998	-4.712806713	-998
500000.0	2.038612	-998	1.6245399999999999	-998	0.706509879224	-1.2091089651	-3.52625977705	-998
500000.0	0.56333	-998	2.92004	4.07482	1.87499233872	-0.267292826592	-998	-998
500000.0	1.5060360000000002	5.07241	-998	2.65855	1.4956149168000001	1.4568480899899998	-3.3118567256299998	-998
500000.0	0.790849	6.59852	2.67693	-998	-998	-998	-3.4101081838800003	11.1805399251
500000.0	-0.7486149999999999	4.8057300000000005	-998	2.4262900000000003	-998	-998	8.332602104600001	-3.0643173572699998
500000.0	-998	4.40132	1.382	2.98358	1.75359156371	1.35958484568	-2.69115874178	-998
500000.0	-998	5.00981	2.9205099999999997	1.48655	1.42732698086	-998	2.6234232958700003	-998
500000.0	-0.053437	-998	2.9375	2.03685	1.3893892386700002	-998	-0.9516562954109999	24.8143010716
500000.0	0.0	2.01002	-0.325945	-998	-998	0.676242362625	-1.24060994987	14.454108400299999
500000.0	0.5488649999999999	5.74403	3.44	0.6209479999999999	1.3438639480399999	-998	-998	-12.219262318599998
500000.0	0.068129	-998	2.8049	-998	-998	-3.0065027637	3.7186804573800005	8.61988336101
500000.0	0.058487	4.483619999999999	1.84352	-1.00593	0.7899729120450001	-998	5.8776143653799995	-998
500000.0	-0.476969	5.4635	2.25042	0.32645	-998	-998	-13.7839879328	-998
500000.0	-998	-998	1.63163	2.18763	-998	-0.11595411766699999	-0.8690004433740001	-6.954920896569999
500000.0	-0.092226	-998	2.44987	2.48991	1.44250207774	-0.640761523643	-6.7535843068800006	-998
500000.0	-0.15217	-998	1.48463	0.96091	-998	-998	5.737451227919999	-7.67881838133
500000.0	-0.405779	-998	3.17117	3.3083400000000003	-998	-1.03389282032	-2.60386430547	-998
500000.0	-0.389403	3.24079	1.37432	0.05857280000000001	-998	-998	-5.149806464719999	-998
500000.0	-0.26111100000000004	-998	-998	-0.825559	1.07071220426	-2.8286482225	3.97813205886	3.249132999
500000.0	0.732916	2.65709	0.124627	-998	1.1617627855200001	-998	-998	-6.70511138294
500000.0	-0.16172999999999998	-998	1.85142	2.07036	1.58666549806	-0.6150139888	-998	19.098202899300002
500000.0	-0.16613699999999998	-998	2.9637700000000002	4.1494599999999995	-998	-1.16806984738	-998	-7.76493777656
500000.0	-998	5.27144	2.82281	-998	1.48043981993	0.662983990928	1.3725744471999999	-3.41092055369
500000.0	-998	4.59287	1.58299	-998	-998	0.39574805597400003	-2.85335813653	5.64434911577
500000.0	0.0	2.50161	1.12646	-998	-998	-0.46095763701399994	6.6854848816	-16.9219338149
500000.0	-998	5.49884	2.64373	-998	1.45008962617	-1.8772331115099998	-998	-11.196779113900002
500000.0	-0.486004	3.70848	1.08265	-998	0.994836719878	-998	2.99134321378	-998
500000.0	-998	4.632619999999999	1.51714	2.12303	-998	0.387211322253	-6.91750365638	-998
500000.0	0.659142	-998	3.0315	-0.033732	1.27178223787	-998	-2.06154495607	-998
500000.0	0.0	3.99307	-998	2.43601	1.37421414179	-998	7.5351926233	-998
500000.0	0.60707	-998	1.8072099999999998	-998	1.3666265933500001	0.728603944418	8.643118363460001	-998
500000.0	0.0	6.00707	-998	2.33376	-998	-0.9529881108759999	-998	18.7987226444
500000.0	0.0	-998	-998	-1.03869	1.35903904492	-1.84514814355	2.34839803841	10.971621669400001
500000.0	-998	5.6576900000000006	1.94806	2.1893	-998	-1.93859883008	-6.62560708222	-998
500000.0	-0.15199300000000002	3.5870699999999998	-998	1.08287	-998	1.46265427246	9.16804439971	-998
500000.0	-0.145504	5.89538	2.71409	1.50573	-998	0.916595139538	-998	-998
500000.0	-998	4.4786	2.5832599999999997	1.40893	1.41215188398	-998	2.56527875593	-6.57316466256
500000.0	-998	3.15428	0.5616720000000001	-998	1.51079001368	-998	-1.43792988814	11.279703041800001
500000.0	-0.293633	5.15859	-998	0.6728069999999999	1.29833865741	-1.13540853149	0.0719287167128	-998
500000.0	-0.832599	-998	-998	1.53856	1.5259651105599998	-0.787525655679	-998	18.8438665073
500000.0	-1.321755	4.06344	1.3276700000000001	-998	1.0858873011399999	-998	-0.35964132885300004	11.962275565699999
500000.0	-998	-998	2.14147	-998	1.06312465582	1.3797892894	-5.72210840764	6.40798019154
500000.0	-0.296225	5.16297	-998	1.89631	1.32110130272	1.2639316698	9.333991527330001	-998
500000.0	-0.131519	2.72507	0.440824	2.28075	1.2148756245899999	-0.570272312121	-998	-998
500000.0	-0.7050069999999999	5.2931099999999995	3.08738	1.6964599999999999	1.58666549806	-998	-5.95889819248	-998
500000.0	3.2240990000000003	-998	0.5829	2.474	-998	0.648838226463	-998	3.4712225030800004
500000.0	0.0	3.7622800000000005	-998	1.80771	1.5183775621200002	-998	-0.7983650719200001	-998
500000.0	3.7800599999999998	4.73606	2.3371299999999997	0.887649	-998	-0.27012724549199996	-998	-998
500000.0	4.388251	-998	-998	2.1509400000000003	1.6549534340099998	-0.553677743852	-998	-37.8915288225
500000.0	-0.15224200000000002	5.53753	1.4429100000000001	2.49607	1.39697678711	-998	-998	6.3019918949000004
500000.0	0.28374699999999997	5.17331	-998	2.42098	-998	0.527403072547	4.058461171549999	-998
500000.0	-998	-998	2.3152	-0.590266	-998	-0.980238684694	1.18277242337	-13.0992584324
500000.0	-998	5.010190000000001	2.86312	1.85845	1.48802736837	-998	-1.36408655285	-5.81758835643
500000.0	-0.304154	5.08146	-998	0.8316379999999999	-998	1.2786605448100001	-998	-0.701036241268
500000.0	-0.30298	-998	-998	1.33349	1.3438639480399999	-0.22883982948800002	-3.5330495427599997	8.974253274330001
500000.0	0.0	-998	0.9154329999999999	-998	1.19211297927	-0.34959652212700004	-7.189902103530001	-998
500000.0	-0.18684800000000001	-998	2.69082	1.46507	1.29833865741	-0.263981982474	-998	-4.23026337785
500000.0	-998	4.96782	1.94785	0.579867	-998	0.938788727876	-998	3.3656110794300003
500000.0	-0.125868	-998	2.26721	-998	1.3666265933500001	0.373901143553	-998	6.89556416087
500000.0	-0.1505	4.71137	1.8576599999999999	2.4976	1.4197394324200001	0.193833287939	-998	-998
500000.0	-0.274588	-998	-998	-998	1.2604009152200002	-0.06776150744800001	-6.900050798550001	-25.736794126
500000.0	-998	-998	2.11041	1.87365	1.45767717461	0.548326557967	-0.633036001648	-998
500000.0	-998	5.04887	2.1297	1.13532	1.31351375429	-998	-2.5039559385900003	-998
500000.0	-998	2.7728200000000003	-998	0.639155	-998	0.148900223008	4.503179659830001	15.0237278221
500000.0	-998	-998	1.78292	2.25441	1.45767717461	-1.77769852345	-998	-13.5377605271
500000.0	-0.40136700000000003	4.934130000000001	-998	-998	1.0479495589499999	0.0367590295056	-0.812209730482	11.4080931004
500000.0	-0.152265	3.60426	-998	2.38103	-998	0.673697537742	-998	-8.554606744580001
500000.0	-0.152265	-998	2.3151900000000003	1.72225	-998	-998	-3.0562976808499998	0.490272318841
500000.0	-998	5.53578	2.23564	0.588487	1.31351375429	-998	1.39474267913	3.6873452432300002
500000.0	-998	5.38911	2.7902400000000003	-998	1.46526472305	-0.663190834344	6.247746834939999	-998
500000.0	3.657253	-998	-998	-0.519717	1.0327744620700001	-1.22729382145	2.7947501284900005	-998
